date,admin1,admin2,market,category,commodity,unit,pricetype,price_INR,price_USD
15/09/2004,Mizoram,Aizawl,Aizawl,cereals and tubers,Rice,KG,Retail,12,0.262
15/09/2004,Mizoram,Aizawl,Aizawl,miscellaneous food,Sugar,KG,Retail,22,0.4802
15/09/2004,Mizoram,Aizawl,Aizawl,oil and fats,Oil (mustard),KG,Retail,55,1.2006
15/09/2004,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Rice,KG,Retail,9.5,0.2074
15/09/2004,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Wheat,KG,Retail,10,0.2183
15/09/2004,Orissa,Khordha,Bhubaneshwar,miscellaneous food,Sugar,KG,Retail,19,0.4148
15/09/2004,Orissa,Khordha,Bhubaneshwar,oil and fats,Oil (mustard),KG,Retail,56,1.2224
15/09/2004,Rajasthan,Bikaner,Jaipur,cereals and tubers,Rice,KG,Retail,12,0.262
15/09/2004,Rajasthan,Bikaner,Jaipur,cereals and tubers,Wheat,KG,Retail,9,0.1965
15/09/2004,Rajasthan,Bikaner,Jaipur,miscellaneous food,Sugar,KG,Retail,17.5,0.382
15/09/2004,Rajasthan,Bikaner,Jaipur,oil and fats,Oil (mustard),KG,Retail,46,1.0041
15/09/2004,Tamil Nadu,Chennai,Chennai,cereals and tubers,Potatoes,KG,Retail,9,0.1965
15/09/2004,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,100 KG,Wholesale,1050,22.9208
15/09/2004,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,KG,Retail,11,0.2401
15/09/2004,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,100 KG,Wholesale,998,21.7856
15/09/2004,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,KG,Retail,12,0.262
15/09/2004,Tamil Nadu,Chennai,Chennai,miscellaneous food,Sugar,KG,Retail,16.5,0.3602
15/09/2004,Tamil Nadu,Chennai,Chennai,pulses and nuts,Chickpeas,KG,Retail,23,0.5021
15/09/2004,Tamil Nadu,Chennai,Chennai,vegetables and fruits,Onions,KG,Retail,7.86,0.1716
15/09/2004,Telangana,Hyderabad,Hyderabad,cereals and tubers,Rice,KG,Retail,10.55,0.2303
15/09/2004,Telangana,Hyderabad,Hyderabad,cereals and tubers,Wheat,KG,Retail,10,0.2183
15/09/2004,Telangana,Hyderabad,Hyderabad,miscellaneous food,Sugar,KG,Retail,17,0.3711
15/09/2004,Telangana,Hyderabad,Hyderabad,oil and fats,Oil (mustard),KG,Retail,64,1.3971
15/09/2004,Tripura,West Tripura,Agartala,cereals and tubers,Rice,KG,Retail,12,0.262
15/09/2004,Tripura,West Tripura,Agartala,miscellaneous food,Sugar,KG,Retail,21,0.4584
15/09/2004,Tripura,West Tripura,Agartala,oil and fats,Oil (mustard),KG,Retail,50,1.0915
15/09/2004,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Rice,KG,Retail,9,0.1965
15/09/2004,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Wheat,KG,Retail,7.5,0.1637
15/09/2004,Uttar Pradesh,Lucknow,Lucknow,miscellaneous food,Sugar,KG,Retail,18,0.3929
15/09/2004,Uttar Pradesh,Lucknow,Lucknow,oil and fats,Oil (mustard),KG,Retail,52,1.1351
15/09/2004,West Bengal,Kolkata,Kolkata,cereals and tubers,Rice,KG,Retail,10,0.2183
15/09/2004,West Bengal,Kolkata,Kolkata,miscellaneous food,Sugar,KG,Retail,17,0.3711
15/09/2004,West Bengal,Kolkata,Kolkata,oil and fats,Oil (mustard),KG,Retail,52,1.1351
15/10/2004,Assam,Kamrup,Guwahati,cereals and tubers,Rice,KG,Retail,10,0.2181
15/10/2004,Assam,Kamrup,Guwahati,miscellaneous food,Sugar,KG,Retail,18,0.3926
15/10/2004,Assam,Kamrup,Guwahati,oil and fats,Oil (mustard),KG,Retail,52,1.1341
15/10/2004,Bihar,Patna,Patna,cereals and tubers,Potatoes,KG,Retail,7,0.1527
15/10/2004,Bihar,Patna,Patna,cereals and tubers,Rice,100 KG,Wholesale,950,20.7197
15/10/2004,Bihar,Patna,Patna,cereals and tubers,Rice,KG,Retail,10.5,0.229
15/10/2004,Bihar,Patna,Patna,cereals and tubers,Wheat,100 KG,Wholesale,600,13.0862
15/10/2004,Bihar,Patna,Patna,cereals and tubers,Wheat,KG,Retail,6,0.1309
15/10/2004,Bihar,Patna,Patna,miscellaneous food,Sugar,KG,Retail,18,0.3926
15/10/2004,Bihar,Patna,Patna,oil and fats,Oil (mustard),KG,Retail,55,1.1996
15/10/2004,Bihar,Patna,Patna,pulses and nuts,Chickpeas,KG,Retail,21,0.458
15/10/2004,Bihar,Patna,Patna,vegetables and fruits,Onions,KG,Retail,8,0.1745
15/10/2004,Delhi,Delhi,Delhi,cereals and tubers,Potatoes,KG,Retail,10.9,0.2377
15/10/2004,Delhi,Delhi,Delhi,cereals and tubers,Rice,100 KG,Wholesale,1120,24.4275
15/10/2004,Delhi,Delhi,Delhi,cereals and tubers,Rice,KG,Retail,13,0.2835
15/10/2004,Delhi,Delhi,Delhi,cereals and tubers,Wheat,100 KG,Wholesale,748.75,16.3304
15/10/2004,Delhi,Delhi,Delhi,cereals and tubers,Wheat,KG,Retail,9,0.1963
15/10/2004,Delhi,Delhi,Delhi,miscellaneous food,Sugar,KG,Retail,17.5,0.3817
15/10/2004,Delhi,Delhi,Delhi,oil and fats,Oil (mustard),KG,Retail,56,1.2214
15/10/2004,Delhi,Delhi,Delhi,pulses and nuts,Chickpeas,KG,Retail,23,0.5016
15/10/2004,Delhi,Delhi,Delhi,vegetables and fruits,Onions,KG,Retail,9.95,0.217
15/10/2004,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Rice,KG,Retail,10,0.2181
15/10/2004,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Wheat,KG,Retail,9.5,0.2072
15/10/2004,Gujarat,Ahmadabad,Ahmedabad,miscellaneous food,Sugar,KG,Retail,16,0.349
15/10/2004,Gujarat,Ahmadabad,Ahmedabad,oil and fats,Oil (mustard),KG,Retail,47,1.0251
15/10/2004,Himachal Pradesh,Shimla,Shimla,cereals and tubers,Rice,KG,Retail,15.5,0.3381
15/10/2004,Himachal Pradesh,Shimla,Shimla,miscellaneous food,Sugar,KG,Retail,18,0.3926
15/10/2004,Himachal Pradesh,Shimla,Shimla,oil and fats,Oil (mustard),KG,Retail,65,1.4177
15/10/2004,Karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Wheat,KG,Retail,12,0.2617
15/10/2004,Karnataka,Bangalore Urban,Bengaluru,miscellaneous food,Sugar,KG,Retail,18,0.3926
15/10/2004,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Rice,KG,Retail,14.5,0.3162
15/10/2004,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Wheat,KG,Retail,13,0.2835
15/10/2004,Kerala,Thiruvananthapuram,Tiruvanantapuram,miscellaneous food,Sugar,KG,Retail,17.6,0.3839
15/10/2004,Kerala,Thiruvananthapuram,Tiruvanantapuram,oil and fats,Oil (mustard),KG,Retail,81.5,1.7775
15/10/2004,Madhya Pradesh,Bhopal,Bhopal,cereals and tubers,Wheat,KG,Retail,7.5,0.1636
15/10/2004,Madhya Pradesh,Bhopal,Bhopal,miscellaneous food,Sugar,KG,Retail,17,0.3708
15/10/2004,Madhya Pradesh,Bhopal,Bhopal,oil and fats,Oil (mustard),KG,Retail,50,1.0905
15/10/2004,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Potatoes,KG,Retail,10.63,0.2318
15/10/2004,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,100 KG,Wholesale,1000,21.8103
15/10/2004,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,11.5,0.2508
15/10/2004,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,100 KG,Wholesale,908,19.8037
15/10/2004,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,10.5,0.229
15/10/2004,Maharashtra,Mumbai city,Mumbai,miscellaneous food,Sugar,KG,Retail,17.5,0.3817
15/10/2004,Maharashtra,Mumbai city,Mumbai,oil and fats,Oil (mustard),KG,Retail,60,1.3086
15/10/2004,Maharashtra,Mumbai city,Mumbai,pulses and nuts,Chickpeas,KG,Retail,23,0.5016
15/10/2004,Maharashtra,Mumbai city,Mumbai,vegetables and fruits,Onions,KG,Retail,7.63,0.1664
15/10/2004,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Rice,KG,Retail,10,0.2181
15/10/2004,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Wheat,KG,Retail,10,0.2181
15/10/2004,Meghalaya,East Khasi Hills,Shillong,miscellaneous food,Sugar,KG,Retail,19,0.4144
15/10/2004,Meghalaya,East Khasi Hills,Shillong,oil and fats,Oil (mustard),KG,Retail,60,1.3086
15/10/2004,Mizoram,Aizawl,Aizawl,cereals and tubers,Rice,KG,Retail,12,0.2617
15/10/2004,Mizoram,Aizawl,Aizawl,miscellaneous food,Sugar,KG,Retail,22,0.4798
15/10/2004,Mizoram,Aizawl,Aizawl,oil and fats,Oil (mustard),KG,Retail,55,1.1996
15/10/2004,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Rice,KG,Retail,9.5,0.2072
15/10/2004,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Wheat,KG,Retail,10,0.2181
15/10/2004,Orissa,Khordha,Bhubaneshwar,miscellaneous food,Sugar,KG,Retail,19,0.4144
15/10/2004,Orissa,Khordha,Bhubaneshwar,oil and fats,Oil (mustard),KG,Retail,56,1.2214
15/10/2004,Rajasthan,Bikaner,Jaipur,cereals and tubers,Rice,KG,Retail,12,0.2617
15/10/2004,Rajasthan,Bikaner,Jaipur,cereals and tubers,Wheat,KG,Retail,8,0.1745
15/10/2004,Rajasthan,Bikaner,Jaipur,miscellaneous food,Sugar,KG,Retail,17,0.3708
15/10/2004,Rajasthan,Bikaner,Jaipur,oil and fats,Oil (mustard),KG,Retail,46,1.0033
15/10/2004,Tamil Nadu,Chennai,Chennai,cereals and tubers,Potatoes,KG,Retail,9.35,0.2039
15/10/2004,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,100 KG,Wholesale,1050,22.9008
15/10/2004,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,KG,Retail,11,0.2399
15/10/2004,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,100 KG,Wholesale,1020,22.2465
15/10/2004,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,KG,Retail,12,0.2617
15/10/2004,Tamil Nadu,Chennai,Chennai,miscellaneous food,Sugar,KG,Retail,16.5,0.3599
15/10/2004,Tamil Nadu,Chennai,Chennai,pulses and nuts,Chickpeas,KG,Retail,23,0.5016
15/10/2004,Tamil Nadu,Chennai,Chennai,vegetables and fruits,Onions,KG,Retail,6.3,0.1374
15/10/2004,Telangana,Hyderabad,Hyderabad,cereals and tubers,Rice,KG,Retail,10.5,0.229
15/10/2004,Telangana,Hyderabad,Hyderabad,cereals and tubers,Wheat,KG,Retail,10,0.2181
15/10/2004,Telangana,Hyderabad,Hyderabad,miscellaneous food,Sugar,KG,Retail,17,0.3708
15/10/2004,Telangana,Hyderabad,Hyderabad,oil and fats,Oil (mustard),KG,Retail,64,1.3959
15/10/2004,Tripura,West Tripura,Agartala,cereals and tubers,Rice,KG,Retail,12,0.2617
15/10/2004,Tripura,West Tripura,Agartala,miscellaneous food,Sugar,KG,Retail,21,0.458
15/10/2004,Tripura,West Tripura,Agartala,oil and fats,Oil (mustard),KG,Retail,50,1.0905
15/10/2004,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Rice,KG,Retail,9,0.1963
15/10/2004,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Wheat,KG,Retail,7.8,0.1701
15/10/2004,Uttar Pradesh,Lucknow,Lucknow,miscellaneous food,Sugar,KG,Retail,18,0.3926
15/10/2004,Uttar Pradesh,Lucknow,Lucknow,oil and fats,Oil (mustard),KG,Retail,52,1.1341
15/10/2004,West Bengal,Kolkata,Kolkata,cereals and tubers,Rice,KG,Retail,10,0.2181
15/10/2004,West Bengal,Kolkata,Kolkata,miscellaneous food,Sugar,KG,Retail,18.5,0.4035
15/10/2004,West Bengal,Kolkata,Kolkata,oil and fats,Oil (mustard),KG,Retail,54,1.1778
15/11/2004,Assam,Kamrup,Guwahati,cereals and tubers,Rice,KG,Retail,10,0.2221
15/11/2004,Assam,Kamrup,Guwahati,miscellaneous food,Sugar,KG,Retail,18,0.3997
15/11/2004,Assam,Kamrup,Guwahati,oil and fats,Oil (mustard),KG,Retail,52,1.1548
15/11/2004,Bihar,Patna,Patna,cereals and tubers,Potatoes,KG,Retail,7,0.1555
15/11/2004,Bihar,Patna,Patna,cereals and tubers,Rice,100 KG,Wholesale,950,21.097
15/11/2004,Bihar,Patna,Patna,cereals and tubers,Rice,KG,Retail,10.5,0.2332
15/11/2004,Bihar,Patna,Patna,cereals and tubers,Wheat,100 KG,Wholesale,600,13.3245
15/11/2004,Bihar,Patna,Patna,cereals and tubers,Wheat,KG,Retail,6,0.1332
15/11/2004,Bihar,Patna,Patna,miscellaneous food,Sugar,KG,Retail,18,0.3997
15/11/2004,Bihar,Patna,Patna,oil and fats,Oil (mustard),KG,Retail,55,1.2214
15/11/2004,Bihar,Patna,Patna,pulses and nuts,Chickpeas,KG,Retail,21,0.4664
15/11/2004,Bihar,Patna,Patna,vegetables and fruits,Onions,KG,Retail,8,0.1777
15/11/2004,Delhi,Delhi,Delhi,cereals and tubers,Potatoes,KG,Retail,9.47,0.2103
15/11/2004,Delhi,Delhi,Delhi,cereals and tubers,Rice,100 KG,Wholesale,1120,24.8723
15/11/2004,Delhi,Delhi,Delhi,cereals and tubers,Rice,KG,Retail,13,0.2887
15/11/2004,Delhi,Delhi,Delhi,cereals and tubers,Wheat,100 KG,Wholesale,766.67,17.0258
15/11/2004,Delhi,Delhi,Delhi,cereals and tubers,Wheat,KG,Retail,9,0.1999
15/11/2004,Delhi,Delhi,Delhi,miscellaneous food,Sugar,KG,Retail,17,0.3775
15/11/2004,Delhi,Delhi,Delhi,oil and fats,Oil (mustard),KG,Retail,55,1.2214
15/11/2004,Delhi,Delhi,Delhi,pulses and nuts,Chickpeas,KG,Retail,23,0.5108
15/11/2004,Delhi,Delhi,Delhi,vegetables and fruits,Onions,KG,Retail,9.82,0.2181
15/11/2004,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Rice,KG,Retail,10,0.2221
15/11/2004,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Wheat,KG,Retail,9.5,0.211
15/11/2004,Gujarat,Ahmadabad,Ahmedabad,miscellaneous food,Sugar,KG,Retail,16,0.3553
15/11/2004,Gujarat,Ahmadabad,Ahmedabad,oil and fats,Oil (mustard),KG,Retail,47,1.0437
15/11/2004,Himachal Pradesh,Shimla,Shimla,cereals and tubers,Rice,KG,Retail,15.5,0.3442
15/11/2004,Himachal Pradesh,Shimla,Shimla,miscellaneous food,Sugar,KG,Retail,18,0.3997
15/11/2004,Himachal Pradesh,Shimla,Shimla,oil and fats,Oil (mustard),KG,Retail,65,1.4435
15/11/2004,Karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Wheat,KG,Retail,12,0.2665
15/11/2004,Karnataka,Bangalore Urban,Bengaluru,miscellaneous food,Sugar,KG,Retail,18,0.3997
15/11/2004,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Rice,KG,Retail,14.5,0.322
15/11/2004,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Wheat,KG,Retail,15,0.3331
15/11/2004,Kerala,Thiruvananthapuram,Tiruvanantapuram,miscellaneous food,Sugar,KG,Retail,17.6,0.3909
15/11/2004,Kerala,Thiruvananthapuram,Tiruvanantapuram,oil and fats,Oil (mustard),KG,Retail,81.5,1.8099
15/11/2004,Madhya Pradesh,Bhopal,Bhopal,cereals and tubers,Wheat,KG,Retail,7.5,0.1666
15/11/2004,Madhya Pradesh,Bhopal,Bhopal,miscellaneous food,Sugar,KG,Retail,17,0.3775
15/11/2004,Madhya Pradesh,Bhopal,Bhopal,oil and fats,Oil (mustard),KG,Retail,52,1.1548
15/11/2004,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Potatoes,KG,Retail,10.87,0.2414
15/11/2004,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,100 KG,Wholesale,1000,22.2074
15/11/2004,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,11.5,0.2554
15/11/2004,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,100 KG,Wholesale,968,21.4968
15/11/2004,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,10.5,0.2332
15/11/2004,Maharashtra,Mumbai city,Mumbai,miscellaneous food,Sugar,KG,Retail,17.5,0.3886
15/11/2004,Maharashtra,Mumbai city,Mumbai,oil and fats,Oil (mustard),KG,Retail,60,1.3324
15/11/2004,Maharashtra,Mumbai city,Mumbai,pulses and nuts,Chickpeas,KG,Retail,23,0.5108
15/11/2004,Maharashtra,Mumbai city,Mumbai,vegetables and fruits,Onions,KG,Retail,7.82,0.1737
15/11/2004,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Rice,KG,Retail,10,0.2221
15/11/2004,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Wheat,KG,Retail,10,0.2221
15/11/2004,Meghalaya,East Khasi Hills,Shillong,miscellaneous food,Sugar,KG,Retail,19,0.4219
15/11/2004,Meghalaya,East Khasi Hills,Shillong,oil and fats,Oil (mustard),KG,Retail,60,1.3324
15/11/2004,Mizoram,Aizawl,Aizawl,cereals and tubers,Rice,KG,Retail,12,0.2665
15/11/2004,Mizoram,Aizawl,Aizawl,miscellaneous food,Sugar,KG,Retail,22,0.4886
15/11/2004,Mizoram,Aizawl,Aizawl,oil and fats,Oil (mustard),KG,Retail,55,1.2214
15/11/2004,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Rice,KG,Retail,9.5,0.211
15/11/2004,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Wheat,KG,Retail,9,0.1999
15/11/2004,Orissa,Khordha,Bhubaneshwar,miscellaneous food,Sugar,KG,Retail,19,0.4219
15/11/2004,Orissa,Khordha,Bhubaneshwar,oil and fats,Oil (mustard),KG,Retail,56,1.2436
15/11/2004,Rajasthan,Bikaner,Jaipur,cereals and tubers,Rice,KG,Retail,12,0.2665
15/11/2004,Rajasthan,Bikaner,Jaipur,cereals and tubers,Wheat,KG,Retail,8,0.1777
15/11/2004,Rajasthan,Bikaner,Jaipur,miscellaneous food,Sugar,KG,Retail,17,0.3775
15/11/2004,Rajasthan,Bikaner,Jaipur,oil and fats,Oil (mustard),KG,Retail,46,1.0215
15/11/2004,Tamil Nadu,Chennai,Chennai,cereals and tubers,Potatoes,KG,Retail,10.11,0.2245
15/11/2004,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,100 KG,Wholesale,1050,23.3178
15/11/2004,Tamil Nadu,Chennai,Chennai,cereals and tubers,Rice,KG,Retail,11,0.2443
15/11/2004,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,100 KG,Wholesale,1020,22.6516
15/11/2004,Tamil Nadu,Chennai,Chennai,cereals and tubers,Wheat,KG,Retail,12,0.2665
15/11/2004,Tamil Nadu,Chennai,Chennai,miscellaneous food,Sugar,KG,Retail,16,0.3553
15/11/2004,Tamil Nadu,Chennai,Chennai,pulses and nuts,Chickpeas,KG,Retail,23.37,0.519
15/11/2004,Tamil Nadu,Chennai,Chennai,vegetables and fruits,Onions,KG,Retail,7.21,0.1601
15/11/2004,Telangana,Hyderabad,Hyderabad,cereals and tubers,Rice,KG,Retail,10.5,0.2332
15/11/2004,Telangana,Hyderabad,Hyderabad,cereals and tubers,Wheat,KG,Retail,10,0.2221
15/11/2004,Telangana,Hyderabad,Hyderabad,miscellaneous food,Sugar,KG,Retail,17,0.3775
15/11/2004,Telangana,Hyderabad,Hyderabad,oil and fats,Oil (mustard),KG,Retail,64,1.4213
15/11/2004,Tripura,West Tripura,Agartala,cereals and tubers,Rice,KG,Retail,12.5,0.2776
15/11/2004,Tripura,West Tripura,Agartala,miscellaneous food,Sugar,KG,Retail,20,0.4441
15/11/2004,Tripura,West Tripura,Agartala,oil and fats,Oil (mustard),KG,Retail,54,1.1992
15/11/2004,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Rice,KG,Retail,9,0.1999
15/11/2004,Uttar Pradesh,Lucknow,Lucknow,cereals and tubers,Wheat,KG,Retail,8,0.1777
15/11/2004,Uttar Pradesh,Lucknow,Lucknow,miscellaneous food,Sugar,KG,Retail,18,0.3997
15/11/2004,Uttar Pradesh,Lucknow,Lucknow,oil and fats,Oil (mustard),KG,Retail,52,1.1548
15/11/2004,West Bengal,Kolkata,Kolkata,cereals and tubers,Rice,KG,Retail,10,0.2221
15/11/2004,West Bengal,Kolkata,Kolkata,miscellaneous food,Sugar,KG,Retail,18,0.3997
15/11/2004,West Bengal,Kolkata,Kolkata,oil and fats,Oil (mustard),KG,Retail,54,1.1992
15/12/2004,Assam,Kamrup,Guwahati,cereals and tubers,Rice,KG,Retail,10,0.228
15/12/2004,Assam,Kamrup,Guwahati,miscellaneous food,Sugar,KG,Retail,20,0.456
15/12/2004,Assam,Kamrup,Guwahati,oil and fats,Oil (mustard),KG,Retail,52,1.1856
15/12/2004,Bihar,Patna,Patna,cereals and tubers,Potatoes,KG,Retail,7,0.1596
15/12/2004,Bihar,Patna,Patna,cereals and tubers,Rice,100 KG,Wholesale,950,21.6598
15/12/2004,Bihar,Patna,Patna,cereals and tubers,Rice,KG,Retail,10.5,0.2394
15/12/2004,Bihar,Patna,Patna,cereals and tubers,Wheat,100 KG,Wholesale,600,13.6799
15/12/2004,Bihar,Patna,Patna,cereals and tubers,Wheat,KG,Retail,6,0.1368
15/12/2004,Bihar,Patna,Patna,miscellaneous food,Sugar,KG,Retail,18,0.4104
15/12/2004,Bihar,Patna,Patna,oil and fats,Oil (mustard),KG,Retail,55,1.254
15/12/2004,Bihar,Patna,Patna,pulses and nuts,Chickpeas,KG,Retail,21,0.4788
15/12/2004,Bihar,Patna,Patna,vegetables and fruits,Onions,KG,Retail,8,0.1824
15/12/2004,Delhi,Delhi,Delhi,cereals and tubers,Potatoes,KG,Retail,5.02,0.1145
15/12/2004,Delhi,Delhi,Delhi,cereals and tubers,Rice,100 KG,Wholesale,1105,25.1938
15/12/2004,Delhi,Delhi,Delhi,cereals and tubers,Rice,KG,Retail,13,0.2964
15/12/2004,Delhi,Delhi,Delhi,cereals and tubers,Wheat,100 KG,Wholesale,775,17.6699
15/12/2004,Delhi,Delhi,Delhi,cereals and tubers,Wheat,KG,Retail,9,0.2052
15/12/2004,Delhi,Delhi,Delhi,miscellaneous food,Sugar,KG,Retail,19,0.4332
15/12/2004,Delhi,Delhi,Delhi,oil and fats,Oil (mustard),KG,Retail,55,1.254
15/12/2004,Delhi,Delhi,Delhi,pulses and nuts,Chickpeas,KG,Retail,23,0.5244
15/12/2004,Delhi,Delhi,Delhi,vegetables and fruits,Onions,KG,Retail,8.78,0.2002
15/12/2004,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Rice,KG,Retail,10,0.228
15/12/2004,Gujarat,Ahmadabad,Ahmedabad,cereals and tubers,Wheat,KG,Retail,9.5,0.2166
15/12/2004,Gujarat,Ahmadabad,Ahmedabad,miscellaneous food,Sugar,KG,Retail,16,0.3648
15/12/2004,Gujarat,Ahmadabad,Ahmedabad,oil and fats,Oil (mustard),KG,Retail,47,1.0716
15/12/2004,Himachal Pradesh,Shimla,Shimla,cereals and tubers,Rice,KG,Retail,15.5,0.3534
15/12/2004,Himachal Pradesh,Shimla,Shimla,miscellaneous food,Sugar,KG,Retail,19.5,0.4446
15/12/2004,Himachal Pradesh,Shimla,Shimla,oil and fats,Oil (mustard),KG,Retail,65,1.482
15/12/2004,Karnataka,Bangalore Urban,Bengaluru,cereals and tubers,Wheat,KG,Retail,12,0.2736
15/12/2004,Karnataka,Bangalore Urban,Bengaluru,miscellaneous food,Sugar,KG,Retail,18,0.4104
15/12/2004,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Rice,KG,Retail,14,0.3192
15/12/2004,Kerala,Thiruvananthapuram,Tiruvanantapuram,cereals and tubers,Wheat,KG,Retail,15,0.342
15/12/2004,Kerala,Thiruvananthapuram,Tiruvanantapuram,miscellaneous food,Sugar,KG,Retail,18.8,0.4286
15/12/2004,Kerala,Thiruvananthapuram,Tiruvanantapuram,oil and fats,Oil (mustard),KG,Retail,81.5,1.8582
15/12/2004,Madhya Pradesh,Bhopal,Bhopal,cereals and tubers,Wheat,KG,Retail,7.5,0.171
15/12/2004,Madhya Pradesh,Bhopal,Bhopal,miscellaneous food,Sugar,KG,Retail,17,0.3876
15/12/2004,Madhya Pradesh,Bhopal,Bhopal,oil and fats,Oil (mustard),KG,Retail,52,1.1856
15/12/2004,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Potatoes,KG,Retail,9.41,0.2145
15/12/2004,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,100 KG,Wholesale,1000,22.7998
15/12/2004,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Rice,KG,Retail,11.5,0.2622
15/12/2004,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,100 KG,Wholesale,968,22.0702
15/12/2004,Maharashtra,Mumbai city,Mumbai,cereals and tubers,Wheat,KG,Retail,10.5,0.2394
15/12/2004,Maharashtra,Mumbai city,Mumbai,miscellaneous food,Sugar,KG,Retail,18.5,0.4218
15/12/2004,Maharashtra,Mumbai city,Mumbai,oil and fats,Oil (mustard),KG,Retail,60,1.368
15/12/2004,Maharashtra,Mumbai city,Mumbai,pulses and nuts,Chickpeas,KG,Retail,23,0.5244
15/12/2004,Maharashtra,Mumbai city,Mumbai,vegetables and fruits,Onions,KG,Retail,7.98,0.1819
15/12/2004,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Rice,KG,Retail,10,0.228
15/12/2004,Meghalaya,East Khasi Hills,Shillong,cereals and tubers,Wheat,KG,Retail,10,0.228
15/12/2004,Meghalaya,East Khasi Hills,Shillong,miscellaneous food,Sugar,KG,Retail,19,0.4332
15/12/2004,Meghalaya,East Khasi Hills,Shillong,oil and fats,Oil (mustard),KG,Retail,60,1.368
15/12/2004,Mizoram,Aizawl,Aizawl,miscellaneous food,Sugar,KG,Retail,22,0.5016
15/12/2004,Mizoram,Aizawl,Aizawl,oil and fats,Oil (mustard),KG,Retail,55,1.254
15/12/2004,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Rice,KG,Retail,9.5,0.2166
15/12/2004,Orissa,Khordha,Bhubaneshwar,cereals and tubers,Wheat,KG,Retail,9,0.2052
15/12/2004,Orissa,Khordha,Bhubaneshwar,miscellaneous food,Sugar,KG,Retail,19,0.4332
15/12/2004,Orissa,Khordha,Bhubaneshwar,oil and fats,Oil (mustard),KG,Retail,56,1.2768
15/12/2004,Rajasthan,Bikaner,Jaipur,cereals and tubers,Rice,KG,Retail,12,0.2736
15/12/2004,Rajasthan,Bikaner,Jaipur,cereals and tubers,Wheat,KG,Retail,8,0.1824
15/12/2004,Rajasthan,Bikaner,Jaipur,miscellaneous food,Sugar,KG,Retail,17,0.3876
15/12/2004,Rajasthan,Bikaner,Jaipur,oil and fats,Oil (mustard),KG,Retail,46,1.0488
15/12/2004,Tamil Nadu,Chennai,Chennai,cereals and tubers,Potatoes,KG,Retail,8.35,0.1904
